 55535.000000  0.188297  0.234031  -0.124936
 55536.000000  0.186410  0.232392  -0.125347
 55537.000000  0.184906  0.230865  -0.125774
 55538.000000  0.183786  0.229509  -0.126251
 55539.000000  0.183046  0.228401  -0.126798
 55540.000000  0.181802  0.227725  -0.127473
 55541.000000  0.179886  0.226795  -0.128175
 55542.000000  0.177754  0.225762  -0.128911
 55543.000000  0.175117  0.225122  -0.129633
 55544.000000  0.171866  0.223994  -0.130345
 55545.000000  0.168426  0.222454  -0.130997
 55546.000000  0.166027  0.220801  -0.131531
 55547.000000  0.164910  0.219753  -0.132035
 55548.000000  0.164112  0.218829  -0.132415
 55549.000000  0.163186  0.217747  -0.132695
 55550.000000  0.161418  0.216701  -0.132799
 55551.000000  0.159222  0.215495  -0.132893
 55552.000000  0.157033  0.214405  -0.133113
 55553.000000  0.154831  0.213248  -0.133420
 55554.000000  0.153146  0.212315  -0.134031
 55555.000000  0.151468  0.211555  -0.134620
 55556.000000  0.149609  0.210590  -0.135683
 55557.000000  0.147348  0.209348  -0.136821
 55558.000000  0.144560  0.207831  -0.137934
 55559.000000  0.141001  0.206582  -0.138957
 55560.000000  0.137321  0.205271  -0.139628
 55561.000000  0.134041  0.204170  -0.140278
 55562.000000  0.130966  0.203162  -0.140545
 55563.000000  0.127655  0.202371  -0.140779
 55564.000000  0.124434  0.201423  -0.140946
 55565.000000  0.121283  0.200743  -0.141126
 55566.000000  0.117687  0.200384  -0.141351
 55567.000000  0.113741  0.199918  -0.141639
 55568.000000  0.110094  0.199337  -0.142072
 55569.000000  0.106360  0.198731  -0.142601
 55570.000000  0.103123  0.197685  -0.143126
 55571.000000  0.101155  0.196737  -0.143744
 55572.000000  0.099968  0.196106  -0.144319
 55573.000000  0.099080  0.195958  -0.144921
 55574.000000  0.097619  0.196107  -0.145456
 55575.000000  0.095315  0.196064  -0.145948
 55576.000000  0.092315  0.195810  -0.146388
 55577.000000  0.088839  0.195805  -0.146631
 55578.000000  0.084997  0.195507  -0.146871
 55579.000000  0.081301  0.195058  -0.147197
 55580.000000  0.077949  0.194828  -0.147560
 55581.000000  0.074613  0.194847  -0.148079
 55582.000000  0.071368  0.194745  -0.148812
 55583.000000  0.067857  0.194555  -0.149699
 55584.000000  0.064912  0.194656  -0.150826
 55585.000000  0.061563  0.194956  -0.151903
 55586.000000  0.058673  0.195632  -0.153069
 55587.000000  0.055344  0.196348  -0.154023
 55588.000000  0.052416  0.197299  -0.154937
 55589.000000  0.049435  0.198115  -0.155239
 55590.000000  0.047555  0.198592  -0.155572
 55591.000000  0.046072  0.199310  -0.155855
 55592.000000  0.045114  0.199782  -0.156155
 55593.000000  0.044440  0.200671  -0.156564
 55594.000000  0.043660  0.201456  -0.157046
 55595.000000  0.042813  0.202284  -0.157689
 55596.000000  0.041547  0.202588  -0.158405
 55597.000000  0.040248  0.202946  -0.159260
 55598.000000  0.039071  0.203399  -0.159987
 55599.000000  0.038216  0.204355  -0.160722
 55600.000000  0.037478  0.205750  -0.161460
 55601.000000  0.036209  0.207279  -0.162073
 55602.000000  0.034288  0.208585  -0.162619
 55603.000000  0.032142  0.209580  -0.163090
 55604.000000  0.030689  0.210496  -0.163461
 55605.000000  0.029401  0.211590  -0.163801
 55606.000000  0.027765  0.212385  -0.164170
 55607.000000  0.026137  0.213161  -0.164668
 55608.000000  0.024927  0.214465  -0.165379
 55609.000000  0.023428  0.216247  -0.167252
 55610.000000  0.021783  0.217880  -0.167711
 55611.000000  0.020066  0.218925  -0.169152
 55612.000000  0.018531  0.220051  -0.170750
 55613.000000  0.016805  0.220746  -0.172362
 55614.000000  0.015218  0.221287  -0.173826
 55615.000000  0.013786  0.221992  -0.175004
 55616.000000  0.012252  0.222929  -0.175859
 55617.000000  0.010163  0.223985  -0.176474
 55618.000000  0.007629  0.224765  -0.176957
 55619.000000  0.004975  0.225694  -0.177375
 55620.000000  0.002607  0.226951  -0.177810
 55621.000000  0.000844  0.228255  -0.178450
 55622.000000  -0.000710  0.229417  -0.179197
 55623.000000  -0.001795  0.230529  -0.180083
 55624.000000  -0.002628  0.231992  -0.181160
 55625.000000  -0.003047  0.233538  -0.182330
 55626.000000  -0.003425  0.235535  -0.183514
 55627.000000  -0.004482  0.237503  -0.184664
 55628.000000  -0.005798  0.239005  -0.185747
 55629.000000  -0.006931  0.240545  -0.186730
 55630.000000  -0.007832  0.242357  -0.187680
 55631.000000  -0.008871  0.244280  -0.188403
 55632.000000  -0.010349  0.246246  -0.189132
 55633.000000  -0.011719  0.248022  -0.189382
 55634.000000  -0.013525  0.249718  -0.190178
 55635.000000  -0.015235  0.250619  -0.191037
 55636.000000  -0.016835  0.251750  -0.191990
 55637.000000  -0.018306  0.253080  -0.193244
 55638.000000  -0.019570  0.254476  -0.194660
 55639.000000  -0.020623  0.256031  -0.196210
 55640.000000  -0.021703  0.257767  -0.197806
 55641.000000  -0.022751  0.259783  -0.199362
